FIPS_people,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010
48209,58.6,3.16,1.08,0.32,35.26,2.83
48211,69.77,0.11,0.47,0.32,28.53,1.81
48213,80.85,6.13,0.4,0.44,10.81,1.82
48215,7.82,0.36,0.92,0.07,90.63,1.32
48217,73.63,6.16,0.3,0.34,18.32,2.03
48219,51.43,3.49,0.26,0.36,43.57,2.45
48221,87.12,0.44,0.58,0.56,10.23,1.46
48223,75.37,6.96,0.49,0.46,15.27,2.01
48225,62.41,25.83,0.4,0.32,9.96,1.43
48227,53.7,5.94,0.73,0.63,37.86,2.06
48229,18.07,0.86,0.37,0.32,79.63,2.16
48231,74.76,8.1,1.04,0.7,13.64,2.36
48233,74.41,2.31,0.41,1.35,19.8,2.74
48235,72.11,0.69,0.19,0.44,25.45,2.13
48237,80.59,3.76,0.33,0.42,14.19,1.05
48239,62.91,6.69,0.36,0.25,28.98,2.1
48241,75.44,16.61,0.56,0.47,5.65,1.5
48243,63.62,0.43,0.3,0.34,33.73,2.05
48245,44.6,33.5,3.38,0.3,17,1.97
48247,6.3,0.34,0.26,0.26,92.58,1.53
48249,19.74,0.38,0.33,0.24,78.98,1.61
48251,76.55,2.52,0.63,0.49,18.1,2.13
48253,62.12,11.35,0.38,0.31,24.79,1.73
48255,40.18,9.11,0.17,0.25,49.76,1.35
48257,69.98,10.23,0.84,0.53,16.98,2.28
48259,77.06,0.41,0.6,0.39,20.44,1.93
48261,20.67,0.24,0.24,1.44,76.68,2.88
48263,82.8,0.74,0,0.62,14.85,1.36
48265,72.24,1.49,0.73,0.42,23.97,2.13
48267,74.89,0.35,0.41,0.37,23.38,0.85
48269,84.62,0,0,0.35,13.64,1.4
48271,41.58,1.08,0.28,0.53,55.7,2.06
48273,23.33,3.34,2.23,0.16,70.16,2.38
48275,63.11,5.62,0.19,0.38,29.6,2.96
48277,76.1,13.31,0.61,1.19,6.47,2.69
48279,43.07,3.97,0.12,0.28,51.73,2.33
48281,75.4,2.95,0.94,0.65,17.5,3.15
48283,12.98,0.26,0.09,0.36,85.97,1.16
48285,76.18,6.52,0.29,0.16,15.97,1.7
48287,65,10.67,0.31,0.26,22.42,1.94
48289,77.84,7.03,0.45,0.34,13.45,1.43
48291,69.17,10.67,0.45,0.38,17.98,1.96
48293,61.72,17.28,0.36,0.29,19.09,1.97
48295,67.02,0.21,0.3,0.67,30.5,2.24
48297,59.01,3.93,0.49,0.54,35.21,1.54
48299,89.65,0.53,0.39,0.45,7.99,1.41
48301,73.17,0,0,4.88,21.95,7.32
48303,57.32,7.16,2.03,0.37,31.89,2.46
48305,50.45,1.91,0.14,0.47,46.37,2.33
48307,67.22,1.61,0.34,0.28,29.89,1.81
48309,58.87,14.43,1.33,0.3,23.61,2.47
48311,61.1,1.13,0.42,0,36.92,2.55
48313,58.77,19.66,0.56,0.23,19.67,1.75
48315,71.72,21.99,0.47,0.68,3.11,2.14
48317,53.72,1.4,0.23,0.31,43.47,1.77
48319,77.07,0.35,0.17,0.27,21.54,0.97
48321,47.41,11.06,1.89,0.28,38.35,2.32
48323,2.86,0.14,0.26,0.93,95.68,1
48325,46.53,1.98,0.59,0.32,49.71,2.2
48327,63.56,0.49,0.13,0.27,35.24,1.65
48329,53.2,6.34,1.2,0.4,37.7,2.39
48331,65.5,9.61,0.38,0.31,23.35,1.78
48333,81.52,0.53,0.2,0.3,16.57,1.52
48335,50.55,11.09,0.29,0.47,37.02,1.6
48337,87.97,0.19,0.3,0.69,9.79,1.64
48339,71.23,4.07,2.05,0.4,20.78,2.35
48341,38.21,1.31,6.04,0.49,52.69,2.12
48343,66.77,22.82,0.33,0.63,7.75,1.96
48345,83.72,1.98,0,0.66,13.47,1.07
48347,61.53,17.94,1.2,0.36,17.6,2
48349,59.89,13.6,0.5,0.32,23.77,2.24
48351,74.94,20.01,0.43,0.53,2.79,1.45
48353,60.4,4.38,0.38,0.29,33.54,2.26
48355,32.88,3.58,1.62,0.26,60.63,2.43
48357,49.52,0.19,0.23,0.65,48.73,2.35
48359,82.8,2.92,0.83,0.54,11.84,1.46
48361,82.96,8.46,0.97,0.42,5.82,1.74
48363,78.11,2.12,0.47,0.48,17.73,1.8
48365,73.63,16.18,0.3,0.35,8.28,1.75
48367,85.27,1.58,0.54,0.66,10.61,1.82
48369,38.4,0.89,0.18,0.17,60.03,2.14
48371,27.9,3.4,0.48,0.37,67.26,2.11
48373,72.29,11.35,0.4,1.71,13.12,1.68
48375,49,9.77,3.86,0.5,35.26,3.04
48377,14.53,0.35,0.96,0.28,83.41,1.94
48379,87.53,2.28,0.5,0.87,7.69,1.56
48381,78.16,2.24,1.35,0.49,16.38,2.23
48383,36.2,1.93,0.03,0.21,60.91,1.84
48385,72.47,0.6,0.06,0.7,24.6,1.96
48387,73.9,17.19,0.18,0.72,6.6,1.79
48389,19.52,4.88,0.86,0.15,74.24,1.54
48391,45.2,6.03,0.37,0.34,47.23,1.99
48393,90.53,0,0.22,0.32,7.97,2.05
48395,59.08,21.11,0.58,0.28,17.99,1.97
48397,74.1,5.61,2.36,0.44,15.92,2.08
48399,65.15,1.57,0.18,0.41,32.01,1.67
48401,66.07,17.55,0.38,0.37,14.27,1.99
48403,87.54,7.18,0.3,0.5,3.18,1.57
48405,69.75,22.71,0.25,0.18,6,1.39
48407,76.58,10.09,0.45,0.45,10.92,1.97
48409,42.17,1.39,0.78,0.26,54.39,2.42
48411,67.44,3.16,0.21,0.46,27.97,1.55
48413,54.09,0.92,0.12,0.03,44.38,2.77
48415,57.76,4.52,0.28,0.28,36.34,2.25
48417,87.66,0.41,0.27,0.24,10.07,1.84
48419,64.98,17.35,0.3,0.24,16.36,1.41
48421,58.08,0.4,0.2,0.36,40.44,1.52
48423,62.11,17.74,1.22,0.35,17.21,1.98
48425,77.68,0.64,0.47,0.53,19.15,2.71
48427,4.02,0.02,0.2,0.03,95.68,0.48
48429,75.69,2.02,0.32,0.45,20.88,1.67
48431,64.13,1.14,0,1.14,31.93,1.92
48433,80.94,2.55,0.94,0.27,14.03,1.95
48435,39.7,0.15,0.12,0.05,59.57,1.53
48437,51.25,7.03,0.06,0.47,40.09,1.92
48439,51.8,14.51,4.61,0.39,26.7,3
48441,67.01,6.94,1.5,0.4,22.11,3.25
48443,50.3,0.61,0.41,0.71,47.46,1.52
48445,45.43,4.47,0.18,0.22,49.09,2.56
48447,88.54,0.55,0.43,0.67,9.26,0.79
48449,49.19,9.28,0.71,0.39,39.58,2.33
48451,57.88,3.63,0.95,0.37,35.67,2.84
48453,50.54,8.08,5.7,0.25,33.46,3.3
48455,81.04,9.44,0.25,0.39,7.66,1.47
48457,80.43,10.92,0.23,0.48,6.83,1.21
48459,82.06,8.62,0.37,0.52,6.65,2.16
48461,48.02,1.46,0,0.83,49,2.06
48463,29.03,0.42,0.44,0.23,69.3,2.97
48465,17.49,1.15,0.42,0.18,80.2,2.07
48467,85.75,2.67,0.32,0.71,9.22,1.84
48469,47.89,5.98,0.99,0.23,43.91,2.41
48471,58.46,22.25,0.91,0.27,16.78,2.06
48473,44.58,24.39,0.49,0.33,29.02,2.2
48475,46.18,4.45,0.29,0.45,47.61,3.27
48477,66.42,17.38,1.28,0.18,13.76,1.58
48479,3.33,0.19,0.53,0.04,95.74,1.47
48481,47.68,13.73,0.37,0.15,37.42,1.82
48483,71.11,2.07,0.43,0.37,24.84,2.27
48485,68.44,10.13,1.97,0.83,16.62,2.91
48487,63.43,7.75,0.72,0.85,25.92,2.54
48489,10.1,1.76,0.61,0.1,87.18,1.84
48491,63.76,5.85,4.75,0.32,23.19,3.19
48493,58.68,1.5,0.33,0.29,38.24,2.14
48495,42.53,1.81,0.23,0.41,53.78,3.07
48497,79.7,0.97,0.4,0.58,17.1,2.09
48499,84.9,4.65,0.37,0.47,8.46,1.41
48501,39.22,0.7,0.33,0.38,58.66,2.67
48503,80.64,1.19,0.3,0.45,16.42,1.93
48505,6.14,0.08,0.2,0.11,93.34,0.56
48507,5.54,0.3,0.03,0.08,93.87,1.4
,,,,,,
49001,85.99,0.21,1.06,0.75,10.8,1.4
49003,88.26,0.28,0.86,0.66,8.31,2.24
49005,85.47,0.53,1.86,0.47,9.96,1.9
49007,84.13,0.39,0.57,0.87,12.42,2.36
49009,94.43,0.38,0.38,0.66,3.12,1.04
49011,85.83,1.12,1.71,0.36,8.4,2.69
49013,87.12,0.17,0.24,4.14,6,2.89
49015,92.09,0.23,0.35,0.61,5.96,0.87
49017,91.65,0.25,1.18,1.45,4.52,0.85
49019,84.11,0.29,0.83,3.8,9.55,1.99
49021,87.14,0.44,0.72,1.96,7.72,2.34
49023,94,0.2,0.21,0.73,3.7,1.46
49025,93.18,0.21,0.44,1.45,3.69,1.33
49027,84.69,0.08,0.61,0.8,12.82,1.54
49029,96.08,0.16,0.35,0.15,2.39,0.96
49031,91.2,0.13,0.39,0.32,7.01,1.35
49033,94.13,0,0.09,0.71,4.24,1.24
49035,73.99,1.42,3.25,0.64,17.09,3.14
49037,43.9,0.14,0.24,49.56,4.4,2.3
49039,86.65,0.75,0.52,0.87,9.41,1.76
49041,92.9,0.16,0.28,0.95,4.48,1.53
49043,85.38,0.3,1.21,0.25,11.54,1.64
49045,84.47,0.64,0.61,0.8,11.44,2.78
49047,82.85,0.29,0.49,7.29,7.15,2.33
49000,80.38,0.94,1.96,0.98,12.97,2.73
49049,84.15,0.47,1.34,0.46,10.8,2.72
49051,84.22,0.21,0.71,0.22,13.53,1.39
49053,85.64,0.46,0.69,1.06,9.76,2.29
49055,93.45,0.07,0.68,0.29,4.18,1.66
49057,78.12,1.19,1.2,0.55,16.74,2.98
,,,,,,
50001,94.13,0.73,1.42,0.2,1.86,1.72
50003,95.67,0.78,0.71,0.19,1.41,1.26
50005,95.78,0.48,0.8,0.41,1.06,1.41
50007,91.25,2.03,2.79,0.24,1.82,1.92
50009,96.64,0.25,0.35,0.57,0.94,1.32
50011,94.86,0.42,0.47,1.02,1.2,2.13
50013,94.69,0.33,0.3,0.92,1.15,2.8
50015,95.72,0.58,0.51,0.36,1.32,1.49
50017,96.41,0.37,0.47,0.27,0.97,1.52
50019,95.99,0.56,0.33,0.43,1.12,1.63
50021,96.31,0.51,0.6,0.22,1.1,1.3
50023,94.86,0.69,0.83,0.21,1.67,1.77
50025,94.14,0.86,1.03,0.24,1.84,1.96
50027,95.45,0.55,0.93,0.25,1.23,1.66
,,,,,,
51001,61.11,27.9,0.53,0.29,8.59,1.63
51003,77.93,9.59,4.64,0.15,5.47,2.4
51005,92.55,4.62,0.23,0.15,1.08,1.35
51007,72.76,23.05,0.21,0.31,2.29,1.41
51009,75.7,18.87,0.47,0.91,1.93,2.13
51011,76.69,20.02,0.23,0.19,1.12,1.66
51013,64.04,8.23,9.52,0.19,15.11,3.75
51015,92.22,3.91,0.49,0.19,2.07,1.24
51017,92.22,4.5,0.15,0.11,2.13,0.8
51019,90.33,5.69,1.02,0.25,1.59,1.15
51021,95.16,3.34,0.26,0.01,0.57,0.72
51023,94.16,2.98,0.52,0.23,1.07,1.04
51025,39.82,57.04,0.27,0.2,1.71,0.94
51027,96.29,2.55,0.22,0.07,0.39,0.47
51029,61.2,34.87,0.37,0.26,1.68,1.61
51031,81.32,14.11,0.99,0.26,1.67,1.69
51033,63.57,29.07,0.6,0.66,3.36,2.93
51035,95.93,0.59,0.17,0.16,2.58,0.62
51036,40.5,48.39,0.33,6.82,1.21,2.63
51037,66.61,29.71,0.21,0.25,1.91,1.37
51041,65.39,21.56,3.23,0.27,7.23,2.64
51043,88.26,5.29,0.86,0.25,3.49,1.94
51045,98.32,0.1,0.15,0.12,0.69,0.71
51047,71.71,15.45,1.27,0.28,8.9,2.77
51049,63.2,32.36,0.35,0.36,1.8,1.93
51051,98.41,0.32,0.11,0.14,0.54,0.45
51053,62.92,32.62,0.44,0.3,2.41,1.46
51057,55.95,37.88,0.77,0.41,3.13,2.11
51059,54.6,8.88,17.45,0.17,15.58,4.06
51600,61.37,4.56,15.08,0.27,15.76,4.02
51061,81.91,8.02,1.27,0.29,6.41,2.4
51063,94.15,1.77,0.23,0.12,2.7,1.09
51065,79.09,15.23,0.53,0.17,2.96,2.13
51067,87.38,8.09,0.45,0.2,2.54,1.22
51620,38.84,56.71,0.73,0.31,1.64,1.92
51069,86.32,3.92,1.22,0.23,6.6,2.02
51071,95.92,1.5,0.31,0.11,1.21,0.95
51073,85.69,8.55,0.77,0.35,2.54,2.34
51075,76.36,19.11,1.01,0.23,2.1,1.22
51077,94.17,2.04,0.1,0.19,2.68,0.88
51079,85.77,6.3,1.34,0.21,4.24,2.22
51081,37.8,59.58,0.29,0.19,1.41,0.84
51083,60.16,36.49,0.36,0.27,1.62,1.09
51085,85.51,9.21,1.33,0.32,2.12,1.5
51087,56.95,29.14,6.5,0.27,4.89,2.35
51089,71.54,21.77,0.44,0.14,4.7,1.55
51091,98.41,0.26,0.17,0.17,0.78,0.22
51093,70.79,24.54,0.78,0.29,1.87,1.78
51095,77.67,12.93,2.22,0.26,4.51,2.58
51097,65.47,28.37,0.24,1.57,2.65,1.79
51099,74.64,17.71,1.14,0.43,3.35,2.92
51101,75.98,17.61,0.74,1.4,2.03,2.31
51103,69.57,27.79,0.57,0.14,1.04,0.93
51105,93.38,3.55,0.21,0.38,1.59,0.91
51107,62.39,7.02,14.66,0.17,12.35,4.03
51109,77.1,17.59,0.48,0.32,2.3,2.3
51111,59.86,34.47,0.19,0.29,3.64,1.66
51113,85.62,9.71,0.56,0.17,1.77,2.24
51115,87.27,9.16,0.33,0.2,1.16,1.93
51117,58.71,36.54,0.65,0.22,2.46,1.46
51119,78.51,17.85,0.34,0.32,1.51,1.52
51121,85.91,3.85,5.39,0.16,2.69,2.09
51125,81.78,12.92,0.44,0.29,3.06,1.68
51127,80.33,13.42,0.86,1,2.12,2.34
51131,54.52,36.25,0.65,0.21,7.05,1.43
51133,70.06,25.19,0.29,0.16,3.1,1.22
51135,55.5,38.98,0.32,0.26,3.84,1.29
51137,80.74,12.56,0.72,0.24,3.4,2.45
51139,95.13,1.9,0.3,0.15,1.55,1.14
51141,90.21,5.87,0.23,0.27,2.4,1.14
51143,74.4,21.99,0.28,0.2,2.1,1.09
51145,82.83,13.54,0.47,0.27,1.79,1.2
51147,62.24,32.81,0.87,0.26,2.25,1.56
51149,58.28,31.21,1.46,0.52,5.76,2.85
51153,48.67,19.53,7.46,0.24,20.26,5.1
51155,91.68,5,0.51,0.17,1.24,1.43
51157,90.23,4.31,0.53,0.2,3.09,1.64
51159,62.19,30.18,0.42,0.26,5.51,1.5
51760,39.08,50.08,2.29,0.25,6.27,2.27
51161,88.64,4.96,2.66,0.13,2.11,1.55
51770,61.88,28.09,1.73,0.2,5.51,2.83
51163,93.76,2.62,0.46,0.44,1.33,1.42
51165,91.25,1.59,0.59,0.11,5.34,1.42
51167,97.39,0.79,0.18,0.14,0.95,0.58
51169,97.45,0.58,0.15,0.21,1.01,0.65
51171,90.22,1.66,0.5,0.17,6.14,1.62
51173,95.14,1.96,0.25,0.13,1.64,0.95
51175,59.98,37.12,0.25,0.28,1.09,1.41
51177,71.96,14.95,2.26,0.26,7.58,3.32
51179,67.8,16.48,2.75,0.35,9.21,3.97
51181,50.77,45.91,0.33,0.3,1.22,1.67
51183,38.58,57.88,0.38,0.16,2.22,0.76
51185,94.71,2.95,0.63,0.12,0.66,0.95
51187,88.74,4.55,0.93,0.27,3.51,2.18
51191,96.21,1.25,0.37,0.16,1.32,0.7
51193,63.52,27.82,0.52,0.37,5.74,2.23
51195,92.4,5.11,0.34,0.12,1.14,0.93
51197,94.57,2.77,0.42,0.13,0.96,1.18
51199,74.04,13.14,4.84,0.34,4.42,3.43
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
53001,38.78,0.25,0.53,0.41,59.26,2.84
53003,92.61,0.41,0.53,1.26,2.97,2.41
53005,74.46,1.16,2.64,0.73,18.66,3.55
53007,70.67,0.24,0.79,0.71,25.83,2.75
53009,84.59,0.78,1.39,4.66,5.08,3.8
53011,81.76,1.89,4.06,0.7,7.56,4.05
53013,89.48,0.29,0.56,1.15,6.23,2.67
53015,85.76,0.56,1.44,1.33,7.79,3.73
53017,67.84,0.22,0.7,0.76,28.66,2.63
53019,74.98,0.24,0.69,16.09,3.36,4.75
53021,43.25,1.71,1.77,0.46,51.18,3.16
53023,92.76,0,1.68,0.22,4.02,1.94
53025,57.3,0.8,0.88,0.87,38.33,3.48
53027,81.43,1.05,1.37,4.13,8.62,3.86
53029,83.06,2.09,4.3,0.71,5.47,4.47
53031,89.32,0.79,1.54,2.1,2.84,3.41
53033,64.79,6.02,14.5,0.67,8.93,5.01
53035,79.14,2.52,4.81,1.4,6.25,5.75
53037,86.07,0.83,1.94,0.86,7.63,3.05
53039,83.78,0.21,0.6,2.14,10.69,3.3
53041,85.99,0.49,0.85,1.26,8.65,3.23
53043,93.58,0.24,0.39,1.53,2.26,2.23
53045,82.95,1,1.14,3.07,7.98,4.14
53047,68.32,0.32,0.54,10.68,17.58,3.54
53049,84.6,0.32,2.03,2.04,8.02,3.37
53051,89.82,0.38,0.56,3.58,3.01,2.88
53053,70.31,6.47,5.85,1.15,9.16,6.83
53055,90.23,0.31,1.14,0.53,5.43,2.53
53057,76.73,0.55,1.73,1.74,16.86,3.2
53059,89.63,0.4,0.87,1.36,5,2.97
53061,74.27,2.43,8.8,1.18,9.01,4.59
53063,86.72,1.64,2.08,1.37,4.51,3.79
53065,87.89,0.33,0.54,5.23,2.72,3.34
53067,78.89,2.54,5.08,1.19,7.05,5.35
53069,92.46,0.2,0.55,1.21,2.71,3.09
53071,74.18,1.71,1.25,0.77,19.72,3.11
53073,81.87,0.89,3.47,2.52,7.83,3.76
53075,82.1,1.61,7.7,0.61,4.56,3.64
53077,47.7,0.72,0.97,3.73,45.01,3.74
,,,,,,
54001,96.48,0.72,0.2,0.55,0.58,1.47
54003,85.8,6.94,0.83,0.23,3.8,2.64
54005,98.34,0.5,0.09,0.13,0.39,0.56
54007,97.82,0.41,0.17,0.26,0.46,0.88
54009,96.56,1.13,0.39,0.08,0.68,1.14
54011,90.86,4.9,0.97,0.22,1.09,1.97
54013,97.88,0.2,0.16,0.28,0.75,0.73
54015,98.48,0.06,0.07,0.2,0.35,0.81
54017,96.63,1.35,0.17,0.29,0.48,1.12
54019,92.88,4.55,0.19,0.2,0.87,1.34
54021,79.97,12.06,0.39,0.32,5.67,1.69
54023,97.33,0.6,0.15,0.14,1.01,0.85
54025,93.94,2.74,0.4,0.25,1.19,1.51
54027,96.59,0.94,0.21,0.2,1.01,1.11
54029,95,2.31,0.26,0.11,1.02,1.31
54031,92.24,2.33,1.01,0.17,3.41,0.96
54033,94.98,1.61,0.46,0.18,1.28,1.55
54035,97.78,0.27,0.27,0.14,0.63,0.88
54037,85.17,6.44,1.13,0.21,4.65,2.56
54039,88.56,7.23,1.03,0.2,0.94,2.04
54041,97.51,0.4,0.31,0.2,0.64,1
54043,98.68,0.08,0.11,0.08,0.44,0.65
54045,96.03,2.12,0.27,0.08,0.7,0.79
54047,88.8,9.49,0.07,0.15,0.41,1.07
54049,93.72,3.26,0.5,0.18,0.91,1.45
54051,97.39,0.53,0.35,0.13,0.8,0.86
54053,97.42,0.63,0.33,0.14,0.44,1.01
54055,91.08,6.01,0.52,0.22,0.77,1.43
54057,94.79,2.73,0.39,0.12,0.72,1.23
54059,96.67,1.75,0.16,0.07,0.44,0.92
54061,89.72,3.57,3.05,0.14,1.76,1.77
54063,97.1,0.66,0.11,0.19,0.61,1.35
54065,96.63,0.55,0.29,0.25,1.04,1.34
54067,97.92,0.16,0.26,0.19,0.56,0.9
54069,92.62,3.63,0.82,0.13,0.81,1.94
54071,95.56,1.94,0.26,0.19,0.92,1.18
54073,96.7,1.26,0.11,0.14,0.8,0.96
54075,97.26,0.67,0.05,0.19,0.78,1.01
54077,97.13,1.07,0.14,0.18,0.68,0.78
54079,96.2,0.86,0.74,0.21,0.87,1.09
54081,87.81,8.1,0.91,0.23,1.26,1.73
54083,96.83,1.17,0.34,0.21,0.65,0.82
54085,98.33,0.19,0.1,0.11,0.53,0.76
54087,97.9,0.13,0.25,0.17,0.69,0.85
54089,92.17,4.63,0.2,0.27,1.36,1.34
54091,96.93,0.74,0.36,0.22,0.85,1.01
54093,98.36,0.15,0.11,0.15,0.57,0.64
54095,98.51,0.14,0.13,0.17,0.53,0.53
54097,96.87,0.6,0.35,0.21,1.03,0.98
54099,98.18,0.17,0.17,0.25,0.51,0.75
54101,98.2,0.15,0.05,0.07,0.52,1.04
54103,98.41,0.14,0.24,0.07,0.5,0.65
54105,98.13,0.16,0.17,0.21,0.45,0.93
54107,95.86,1.08,0.54,0.21,0.86,1.48
54109,97.79,0.49,0.11,0.14,0.44,1.05
,,,,,,
55001,91.08,2.93,0.38,0.86,3.75,1.32
55003,83.77,0.29,0.36,10.6,1.87,3.32
55005,94.98,0.87,0.48,0.83,1.88,1.13
55007,86.29,0.29,0.32,9.28,1.05,2.87
55009,83.75,2.13,2.68,2.41,7.25,2.18
55011,96.67,0.26,0.2,0.27,1.74,0.8
55013,91.01,0.52,0.34,4.55,1.26,2.41
55015,92.55,0.48,2.1,0.37,3.45,1.19
55017,94.57,1.54,1.23,0.44,1.28,1.04
55019,94.74,0.21,0.37,0.47,3.72,0.55
55021,94.36,1.23,0.52,0.41,2.54,1.06
55023,96.08,1.73,0.38,0.22,0.9,0.76
55025,81.85,5.06,4.69,0.27,5.93,2.48
55027,91.62,2.66,0.52,0.42,3.97,0.99
55029,95.31,0.5,0.4,0.51,2.41,0.99
55031,92.52,1.08,0.84,1.9,1.12,2.66
55033,94,0.49,2.6,0.35,1.43,1.23
55035,92.08,0.85,3.32,0.44,1.83,1.62
55037,96.93,0.23,0.29,0.68,0.84,1.09
55039,91.9,1.21,1.11,0.42,4.3,1.29
55041,82.18,0.76,0.13,13.04,1.48,2.43
55043,96.27,1.12,0.59,0.17,1.27,0.63
55045,95.31,0.37,0.53,0.14,2.8,0.94
55047,94.43,0.41,0.45,0.24,3.9,0.65
55049,96.69,0.36,0.52,0.15,1.42,0.85
55051,97.57,0.05,0.3,0.56,0.59,0.95
55053,87.96,1.91,0.25,5.92,2.54,1.48
55055,90.7,0.75,0.66,0.25,6.64,1.27
55057,92.66,2.04,0.42,1.35,2.58,1.21
55059,78.05,6.4,1.41,0.31,11.77,2.87
55061,95.87,0.31,0.29,0.36,2.25,0.92
55063,91.08,1.35,4.12,0.38,1.52,1.62
55065,95.64,0.23,0.34,0.21,3.1,0.57
55067,95.66,0.35,0.31,0.86,1.62,1.42
55069,96.59,0.53,0.43,0.31,1.18,1.02
55071,92.35,0.51,2.49,0.49,3.15,1.25
55073,90.26,0.61,5.3,0.42,2.23,1.3
55075,96.43,0.25,0.52,0.52,1.25,1.06
55077,95.41,0.49,0.44,0.53,2.54,0.82
55078,10.56,0.45,0.02,83.6,4.21,1.28
55079,54.34,26.25,3.38,0.55,13.3,2.99
55081,92.36,1.06,0.63,1.04,3.72,1.38
55083,96.04,0.18,0.29,1.18,1.38,1.03
55085,96.01,0.42,0.52,0.82,1.07,1.28
55087,89.63,0.95,2.95,1.54,3.6,1.54
55089,93.4,1.32,1.74,0.2,2.26,1.14
55091,97.8,0.24,0.17,0.23,0.96,0.58
55093,95.72,0.54,0.73,0.34,1.52,1.25
55095,96.09,0.21,0.33,0.96,1.48,1.03
55097,92.68,0.52,2.79,0.32,2.65,1.23
55099,96.48,0.24,0.41,0.35,1.08,1.05
55101,74.42,10.86,1.06,0.31,11.54,2.51
55103,96.08,0.44,0.49,0.24,2,0.75
55105,84.53,4.84,1,0.24,7.56,2.31
55107,96.81,0.38,0.28,0.47,1.17,0.97
55109,94.72,0.64,1.06,0.34,2.01,1.38
55111,92.51,0.53,0.54,1.11,4.32,1.22
55113,78.54,0.46,0.3,16.12,1.62,3.07
55115,88.09,0.31,0.43,7.21,2.16,1.96
55117,87.03,1.39,4.57,0.34,5.48,1.62
55119,97.2,0.26,0.26,0.2,1.53,0.72
55121,92.91,0.19,0.41,0.17,5.78,0.86
55123,96.98,0.36,0.31,0.18,1.32,0.92
55125,86.54,0.14,0.28,10.69,1.25,1.21
55127,86.76,0.88,0.8,0.19,10.35,1.48
55129,95.71,0.16,0.37,1.09,1.31,1.46
55131,94.28,0.85,1.06,0.26,2.57,1.15
55133,90.57,1.21,2.74,0.22,4.14,1.3
55135,95.69,0.28,0.36,0.45,2.49,0.87
55137,91.1,1.82,0.37,0.44,5.43,1.15
55139,90.73,1.71,2.27,0.56,3.46,1.48
55141,93.88,0.51,1.74,0.72,2.25,1.07
,,,,,,
56001,84.84,1.07,2.77,0.55,8.82,2.68
56003,89.43,0.21,0.32,0.76,8.43,1.22
56005,88.94,0.29,0.54,0.9,7.83,2.1
56007,79.84,0.69,0.65,0.76,16.8,2.25
56009,91.32,0.31,0.3,0.64,6.27,1.68
56011,95.92,0.2,0.16,0.65,1.99,1.17
56013,71.47,0.21,0.38,20,5.64,2.82
56015,87.94,0.53,0.24,0.69,9.72,1.23
56017,94.56,0.25,0.42,1.29,2.18,1.5
56019,94.43,0.16,0.42,0.84,3.22,1.1
56021,80.8,2.25,1.02,0.65,13.06,3.06
56023,93.5,0.18,0.3,0.7,4.31,1.23
56025,89.05,0.82,0.63,0.81,6.93,2.4
56027,95.05,0.16,0.36,0.81,2.09,1.57
56029,92.5,0.18,0.58,0.49,4.84,1.56
56031,91.24,0.29,0.36,0.33,6.69,1.45
56033,93.14,0.32,0.66,1.11,3.48,1.52
56035,90.37,0.29,0.5,0.77,6.95,1.38
56037,80.88,0.95,0.74,0.72,15.27,2.33
56039,82.21,0.15,1.07,0.36,14.99,1.63
56041,88.53,0.23,0.28,0.58,8.78,2.01
56043,83.89,0.26,0.54,0.6,13.62,2.36
56045,93.81,0.25,0.28,1.19,3,1.68
