,state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,rural_population_prc_urban_population_prc,2008_rep_%_vote_urban_population_prc,smoke_percent_2010_urban_population_prc,WhiteNonHispanicPct2010_urban_population_prc,urban_population_prc_rural_population_prc,per_capita_large_num_rural_population_prc,avg_ann_pay_per_emp_sme_rural_population_prc,avg_ann_pay_per_emp_total_rural_population_prc,2008_dem_%_vote_rural_population_prc,popul_college_grad_prc_rural_population_prc,AsianNonHispanicPct2010_rural_population_prc,HispanicPct2010_rural_population_prc,MultipleRacePct2010_rural_population_prc,smoke_percent_2010_per_capita_sme_num,popul_single_paren_prc_per_capita_sme_num,BlackNonHispanicPct2010_per_capita_sme_num,rural_population_prc_per_capita_large_num,rural_population_prc_avg_ann_pay_per_emp_sme,smoke_percent_2010_avg_ann_pay_per_emp_sme,rural_population_prc_avg_ann_pay_per_emp_total,smoke_percent_2010_avg_ann_pay_per_emp_total,rural_population_prc_2008_dem_%_vote,2008_rep_%_vote_2008_dem_%_vote,WhiteNonHispanicPct2010_2008_dem_%_vote,urban_population_prc_2008_rep_%_vote,2008_dem_%_vote_2008_rep_%_vote,popul_college_grad_prc_2008_rep_%_vote,popul_single_paren_prc_2008_rep_%_vote,BlackNonHispanicPct2010_2008_rep_%_vote,AsianNonHispanicPct2010_2008_rep_%_vote,popul_single_paren_prc_2008_other_%_vote,BlackNonHispanicPct2010_2008_other_%_vote,urban_population_prc_smoke_percent_2010,per_capita_sme_num_smoke_percent_2010,avg_ann_pay_per_emp_sme_smoke_percent_2010,avg_ann_pay_per_emp_total_smoke_percent_2010,popul_college_grad_prc_smoke_percent_2010,AsianNonHispanicPct2010_smoke_percent_2010,HispanicPct2010_smoke_percent_2010,popul_single_paren_prc_popul_hs_grad_prc,BlackNonHispanicPct2010_popul_hs_grad_prc,rural_population_prc_popul_college_grad_prc,2008_rep_%_vote_popul_college_grad_prc,smoke_percent_2010_popul_college_grad_prc,per_capita_sme_num_popul_single_paren_prc,2008_rep_%_vote_popul_single_paren_prc,2008_other_%_vote_popul_single_paren_prc,popul_hs_grad_prc_popul_single_paren_prc,WhiteNonHispanicPct2010_popul_single_paren_prc,urban_population_prc_WhiteNonHispanicPct2010,2008_dem_%_vote_WhiteNonHispanicPct2010,popul_single_paren_prc_WhiteNonHispanicPct2010,BlackNonHispanicPct2010_WhiteNonHispanicPct2010,AsianNonHispanicPct2010_WhiteNonHispanicPct2010,NativeAmericanNonHispanicPct2010_WhiteNonHispanicPct2010,HispanicPct2010_WhiteNonHispanicPct2010,MultipleRacePct2010_WhiteNonHispanicPct2010,per_capita_sme_num_BlackNonHispanicPct2010,2008_rep_%_vote_BlackNonHispanicPct2010,2008_other_%_vote_BlackNonHispanicPct2010,popul_hs_grad_prc_BlackNonHispanicPct2010,WhiteNonHispanicPct2010_BlackNonHispanicPct2010,rural_population_prc_AsianNonHispanicPct2010,2008_rep_%_vote_AsianNonHispanicPct2010,smoke_percent_2010_AsianNonHispanicPct2010,WhiteNonHispanicPct2010_AsianNonHispanicPct2010,WhiteNonHispanicPct2010_NativeAmericanNonHispanicPct2010,rural_population_prc_HispanicPct2010,smoke_percent_2010_HispanicPct2010,WhiteNonHispanicPct2010_HispanicPct2010,rural_population_prc_MultipleRacePct2010,WhiteNonHispanicPct2010_MultipleRacePct2010
1836,NC,Pender County,11.3,52217.0,0.312446138,0.687553862,0.000268112,0.015665396,0.00090009,27509.18105,28205.12821,27678.79461,0.001225654,0.417154407,0.573413617,0.009431976,0.2481,0.69,0.16,0.09,1.3,1.8193308692571384,73.86,17.63,0.38,0.45,6.12,1.79,0.21482354884888494,0.17916087010826115,0.07751788683779999,23.077271752679998,0.21482354884888494,0.00061886035564758,18914.043671384716,19030.662129610286,0.2868161235831698,0.11000861792000001,0.26127046756,4.20782963544,1.2307214129800002,0.0038865847476000004,0.00140988564,0.27618093148,0.00061886035564758,18914.043671384716,6825.027818504999,19030.662129610286,6867.108942741,0.2868161235831698,0.23920201736536015,30.81102450102,0.17916087010826115,0.23920201736536015,0.09174617872,0.05160722553,10.10928206771,0.21789717446,0.00084887784,0.16628573687999998,0.07751788683779999,0.0038865847476000004,6825.027818504999,6867.108942741,0.039696,0.094278,1.518372,0.062099999999999995,12.164699999999998,0.11000861792000001,0.09174617872,0.039696,0.00140988564,0.05160722553,0.00084887784,0.062099999999999995,6.647399999999999,23.077271752679998,30.81102450102,6.647399999999999,1302.1517999999999,28.0668,33.237,452.02320000000003,132.2094,0.27618093148,10.10928206771,0.16628573687999998,12.164699999999998,1302.1517999999999,0.26127046756,0.21789717446,0.094278,28.0668,33.237,4.20782963544,1.518372,452.02320000000003,1.2307214129800002,132.2094
1837,NC,Perquimans County,10.5,13453.0,0.0,1.0,0.009440274,0.013156917,0.001263659,27280.23952,33640.41340752808,26900.29326,0.002522114,0.426395939,0.565759114,0.007844947,0.2312999999999999,0.64,0.14,0.09,1.7,1.04066007581952,71.42,24.74,0.27,0.29,2.13,1.29,0.0,0.0,0.0,0.0,0.0,0.001263659,27280.23952,26900.29326,0.426395939,0.14,0.27,2.13,1.29,0.003043194902099999,0.00118412253,0.32550212658,0.001263659,27280.23952,6309.919400975997,26900.29326,6222.0378310379965,0.426395939,0.24123738866183805,30.45319796338,0.0,0.24123738866183805,0.07920627596,0.05091832026,13.99688048036,0.15275496078,0.0007060452299999999,0.19408398877999997,0.0,0.003043194902099999,6309.919400975997,6222.0378310379965,0.03238199999999999,0.06245099999999998,0.49266899999999975,0.0576,15.833599999999999,0.14,0.07920627596,0.03238199999999999,0.00118412253,0.05091832026,0.0007060452299999999,0.0576,6.4277999999999995,0.0,30.45319796338,6.4277999999999995,1766.9307999999999,19.2834,20.7118,152.1246,92.1318,0.32550212658,13.99688048036,0.19408398877999997,15.833599999999999,1766.9307999999999,0.27,0.15275496078,0.06245099999999998,19.2834,20.7118,2.13,0.49266899999999975,152.1246,1.29,92.1318
1838,NC,Person County,12.3,39464.0,0.244780053,0.755219947,0.008767484,0.014874316,0.001824448,26055.26941,36507.52126,29998.39625,0.002845378,0.45330614,0.538321168,0.008372692,0.2507999999999999,0.75,0.13,0.1,0.8,1.190958848570849,66.78,26.86,0.29,0.62,4.04,1.51,0.18486277865331718,0.13177028403406188,0.061390837292399976,16.34641193934,0.18486277865331718,0.001377859521864256,19677.45918289092,22655.38722601,0.3423458390255746,0.09817859310999999,0.21901378462999996,3.0510885858799996,1.14038211997,0.0037304784527999986,0.0014874316000000002,0.39952412776,0.001377859521864256,19677.45918289092,6534.661568027998,22655.38722601,7523.597779499998,0.3423458390255746,0.24402429074637152,30.271784029200003,0.13177028403406188,0.24402429074637152,0.06998175184,0.053832116799999996,14.45930657248,0.15611313872,0.0008372691999999999,0.22489050711999997,0.061390837292399976,0.0037304784527999986,6534.661568027998,7523.597779499998,0.03260399999999999,0.07273199999999996,1.0132319999999997,0.07500000000000001,20.145,0.09817859310999999,0.06998175184,0.03260399999999999,0.0014874316000000002,0.053832116799999996,0.0008372691999999999,0.07500000000000001,6.678000000000001,16.34641193934,30.271784029200003,6.678000000000001,1793.7108,19.3662,41.4036,269.7912,100.8378,0.39952412776,14.45930657248,0.22489050711999997,20.145,1793.7108,0.21901378462999996,0.15611313872,0.07273199999999996,19.3662,41.4036,3.0510885858799996,1.0132319999999997,269.7912,1.14038211997,100.8378
1839,NC,Pitt County,10.1,168148.0,0.745640745,0.254359255,0.000118943,0.016533054,0.001980398,30537.79644,34155.72775,32336.10224,0.002420487,0.540849848,0.453060734,0.006089418,0.2217,0.54,0.29,0.12,0.7,1.9090325189713824,57.12,33.79,1.52,0.28,5.47,2.01,0.18966062439584497,0.3378205432300068,0.1653085531665,42.5909993544,0.18966062439584497,0.0005037325598834901,7767.571151820052,8224.986875370232,0.13757016440414324,0.07376418394999999,0.3866260676,1.39134512485,0.5112621025499999,0.0036653780718,0.0019839664799999996,0.55865189466,0.0005037325598834901,7767.571151820052,6770.229470748,8224.986875370232,7168.913866608001,0.13757016440414324,0.24503782911866845,30.89334331776,0.3378205432300068,0.24503782911866845,0.13138761286,0.05436728808,15.30892220186,0.6886523156800001,0.00073073016,0.20576143422,0.1653085531665,0.0036653780718,6770.229470748,7168.913866608001,0.064293,0.336984,1.212699,0.0648,18.2466,0.07376418394999999,0.13138761286,0.064293,0.0019839664799999996,0.05436728808,0.00073073016,0.0648,6.854399999999999,42.5909993544,30.89334331776,6.854399999999999,1930.0847999999999,86.8224,15.9936,312.4464,114.81119999999999,0.55865189466,15.30892220186,0.20576143422,18.2466,1930.0847999999999,0.3866260676,0.6886523156800001,0.336984,86.8224,15.9936,1.39134512485,1.212699,312.4464,0.5112621025499999,114.81119999999999
1840,NC,Polk County,10.0,20510.0,0.077279376,0.922720624,0.008678693,0.021209166,0.001560215,25648.03462,26603.4298,25888.55909,0.001323257,0.416209051,0.567127438,0.016663511,0.2228,0.77,0.28,0.06,0.5,1.657727937591419,88.38,4.44,0.29,0.2,5.47,1.41,0.07130727404505062,0.043827254521118686,0.0172178449728,6.82995125088,0.07130727404505062,0.00143964255837416,23665.97050894,23887.90739798567,0.3840446752531678,0.25836177472000005,0.26758898096,5.04728181328,1.3010360798399998,0.0047254021848,0.00127254996,0.09416869704000001,0.00143964255837416,23665.97050894,5714.382113336,23887.90739798567,5767.970965252,0.3840446752531678,0.23604357276604132,36.78455592738,0.043827254521118686,0.23604357276604132,0.15879568264000002,0.03402764628,2.51804582472,0.16446695701999997,0.0009998106599999998,0.07398598884,0.0172178449728,0.0047254021848,5714.382113336,5767.970965252,0.062384,0.06461199999999999,1.218716,0.0462,3.4188000000000005,0.25836177472000005,0.15879568264000002,0.062384,0.00127254996,0.03402764628,0.0009998106599999998,0.0462,5.3027999999999995,6.82995125088,36.78455592738,5.3027999999999995,392.4072,25.6302,17.676,483.43859999999995,124.6158,0.09416869704000001,2.51804582472,0.07398598884,3.4188000000000005,392.4072,0.26758898096,0.16446695701999997,0.06461199999999999,25.6302,17.676,5.04728181328,1.218716,483.43859999999995,1.3010360798399998,124.6158
1841,NC,Randolph County,11.9,141752.0,0.437574073,0.562425927,0.001876517,0.015103843,0.001467351,28363.58461,33727.86013,30660.62661,0.001467351,0.282284555,0.705075068,0.012640377,0.256,0.74,0.12,0.09,0.4,1.523788024154862,81.27,5.63,0.99,0.48,10.37,1.71,0.2461030036381907,0.30852256927551197,0.112018962688,35.56164491271,0.2461030036381907,0.0008252762464093771,15952.415367322186,17244.331343530117,0.1587641525236575,0.06749111124,0.5568016677300001,5.83235686299,0.96174833517,0.003866583808,0.00135934587,0.08503463609,0.0008252762464093771,15952.415367322186,7261.077660160001,17244.331343530117,7849.12041216,0.1587641525236575,0.19903180181197472,22.94126578485,0.30852256927551197,0.19903180181197472,0.08460900816,0.06345675612,3.96957263284,0.6980243173199999,0.0011376339299999998,0.07116532250999999,0.112018962688,0.003866583808,7261.077660160001,7849.12041216,0.03072,0.25344,2.6547199999999997,0.06659999999999999,4.1662,0.06749111124,0.08460900816,0.03072,0.00135934587,0.06345675612,0.0011376339299999998,0.06659999999999999,7.314299999999999,35.56164491271,22.94126578485,7.314299999999999,457.5501,80.45729999999999,39.0096,842.7698999999999,138.9717,0.08503463609,3.96957263284,0.07116532250999999,4.1662,457.5501,0.5568016677300001,0.6980243173199999,0.25344,80.45729999999999,39.0096,5.83235686299,2.6547199999999997,842.7698999999999,0.96174833517,138.9717
1842,NC,Richmond County,14.7,46639.0,0.544694355,0.455305645,0.025279273,0.014472866,0.002272776,25819.42201,27029.62246,26401.63934,0.00172345,0.502561184,0.48760801,0.009830807,0.2736,0.73,0.11,0.14,0.4,1.2007118505971397,58.68,30.36,0.9,2.29,5.88,2.08,0.24800241463113396,0.2655973304997835,0.149028375528,31.9626647514,0.24800241463113396,0.0010348077426205198,11755.728591790245,12020.815428756074,0.2288189440330837,0.05008362095,0.4097750805,2.6771971926,0.9470357416,0.0039597761376,0.00202620124,0.43939621176,0.0010348077426205198,11755.728591790245,7064.193861936,12020.815428756074,7223.488523424001,0.2288189440330837,0.24505285883348385,29.490290277120003,0.2655973304997835,0.24505285883348385,0.0536368811,0.0682651214,14.8037791836,0.438847209,0.0013763129800000002,0.29846330052000003,0.149028375528,0.0039597761376,7064.193861936,7223.488523424001,0.030096,0.24624000000000001,1.608768,0.10220000000000001,22.1628,0.05008362095,0.0536368811,0.030096,0.00202620124,0.0682651214,0.0013763129800000002,0.10220000000000001,8.215200000000001,31.9626647514,29.490290277120003,8.215200000000001,1781.5248,52.812,134.3772,345.03839999999997,122.0544,0.43939621176,14.8037791836,0.29846330052000003,22.1628,1781.5248,0.4097750805,0.438847209,0.24624000000000001,52.812,134.3772,2.6771971926,1.608768,345.03839999999997,0.9470357416,122.0544
1843,NC,Robeson County,13.6,134168.0,0.373867092,0.626132908,0.002265816,0.01094896,0.001289428,23732.79501,30243.11271,26815.38263,0.00278755,0.564676495,0.426923642,0.008399863,0.2875,0.51,0.12,0.16,0.6,1.6993619939180729,26.95,24.11,0.72,37.91,8.15,2.53,0.23409048951946354,0.15961270054058907,0.10748678895,10.0757181294,0.23409048951946354,0.000807353303296624,14859.88395457919,16789.993505254588,0.35356253589359743,0.07513594895999999,0.45081569375999997,5.1029832002,1.5841162572399998,0.003147826,0.0017518336000000002,0.2639794256,0.000807353303296624,14859.88395457919,6823.178565375,16789.993505254588,7709.422506124999,0.35356253589359743,0.24107374579719476,15.218031540249997,0.15961270054058907,0.24107374579719476,0.05123083704,0.06830778272,10.29312900862,0.30738502223999997,0.0013439780800000001,0.20252069693,0.10748678895,0.003147826,6823.178565375,7709.422506124999,0.034499999999999996,0.207,2.343125,0.0816,12.2961,0.07513594895999999,0.05123083704,0.034499999999999996,0.0017518336000000002,0.06830778272,0.0013439780800000001,0.0816,4.312,10.0757181294,15.218031540249997,4.312,649.7645,19.404,1021.6744999999999,219.6425,68.1835,0.2639794256,10.29312900862,0.20252069693,12.2961,649.7645,0.45081569375999997,0.30738502223999997,0.207,19.404,1021.6744999999999,5.1029832002,2.343125,219.6425,1.5841162572399998,68.1835
1844,NC,Rockingham County,13.1,93643.0,0.38055167,0.61944833,0.00466666,0.014875645,0.001463003,25344.11886,37683.69969,31075.93706,0.00153925,0.414664039,0.57432952,0.01100644,0.2764,0.67,0.11,0.11,0.3,1.4950396719455807,73.41,18.72,0.45,0.33,5.51,1.78,0.2357320964602111,0.2185620579662984,0.10518448158799999,27.9362980947,0.2357320964602111,0.00090625476513499,15699.372103148502,19249.93731500211,0.25686294646960484,0.0681393163,0.2787517485,3.4131602983,1.1026180274,0.004111628278,0.00163632095,0.2784720744,0.00090625476513499,15699.372103148502,7005.114452903999,19249.93731500211,8589.389003384,0.25686294646960484,0.2381537984801313,30.440487102989998,0.2185620579662984,0.2381537984801313,0.06317624720000001,0.06317624720000001,10.7514486144,0.25844828400000003,0.0012107084,0.20604055679999997,0.10518448158799999,0.004111628278,7005.114452903999,8589.389003384,0.030403999999999997,0.12437999999999999,1.5229639999999998,0.0737,12.5424,0.0681393163,0.06317624720000001,0.030403999999999997,0.00163632095,0.06317624720000001,0.0012107084,0.0737,8.075099999999999,27.9362980947,30.440487102989998,8.075099999999999,1374.2351999999998,33.0345,24.2253,404.48909999999995,130.6698,0.2784720744,10.7514486144,0.20604055679999997,12.5424,1374.2351999999998,0.2787517485,0.25844828400000003,0.12437999999999999,33.0345,24.2253,3.4131602983,1.5229639999999998,404.48909999999995,1.1026180274,130.6698
1845,NC,Rowan County,13.9,138428.0,0.611776519,0.388223481,0.001119716,0.015285925,0.001791545,28747.31844,42796.19928,36330.88235,0.001921577,0.37997076,0.608365822,0.011663418,0.2635,0.73,0.16,0.09,0.5,1.1630594966336292,73.67,16.0,0.98,0.27,7.69,1.6,0.2375060098002426,0.3721839248617336,0.1612031127565,45.06957615473,0.2375060098002426,0.000695519836268145,11160.38403419229,14104.50161371846,0.14751357112541555,0.06211575696,0.38045901138,2.98543856889,0.6211575696,0.0040278412375000005,0.00137573325,0.2445748,0.000695519836268145,11160.38403419229,7574.9184089400005,14104.50161371846,9573.187499225,0.14751357112541555,0.23116122374336473,27.992445889200003,0.3721839248617336,0.23116122374336473,0.09733853152000001,0.05475292398,9.733853152,0.59619850556,0.00104970762,0.186614688,0.1612031127565,0.0040278412375000005,7574.9184089400005,9573.187499225,0.04216,0.25823,2.0263150000000003,0.0657,11.68,0.06211575696,0.09733853152000001,0.04216,0.00137573325,0.05475292398,0.00104970762,0.0657,6.6303,45.06957615473,27.992445889200003,6.6303,1178.72,72.1966,19.890900000000002,566.5223000000001,117.87200000000001,0.2445748,9.733853152,0.186614688,11.68,1178.72,0.38045901138,0.59619850556,0.25823,72.1966,19.890900000000002,2.98543856889,2.0263150000000003,566.5223000000001,0.6211575696,117.87200000000001
1846,NC,Rutherford County,16.6,67810.0,0.389588556,0.610411444,0.002020351,0.016280785,0.001784398,24454.89782,37947.1831,30721.5373,0.002747235,0.335689415,0.653516713,0.010793872,0.2739999999999999,0.73,0.15,0.1,0.3,1.8581330187288008,84.14,10.03,0.43,0.23,3.53,1.81,0.23780931303383485,0.2546026325395364,0.10674726434399996,32.77998110184,0.23780931303383485,0.001089216959850712,14927.549491178652,18752.77794519286,0.20490866054566526,0.0915617166,0.26247692092,2.15475239732,1.1048447136400001,0.004460935089999998,0.0016280785,0.16329627354999998,0.001089216959850712,14927.549491178652,6700.642002679997,18752.77794519286,8417.701220199997,0.20490866054566526,0.2193786430796929,28.2449073781,0.2546026325395364,0.2193786430796929,0.09802750695,0.06535167130000001,6.55477263139,0.28101218659,0.0010793872,0.10826253615999999,0.10674726434399996,0.004460935089999998,6700.642002679997,8417.701220199997,0.041099999999999984,0.11781999999999997,0.9672199999999996,0.073,7.321899999999999,0.0915617166,0.09802750695,0.041099999999999984,0.0016280785,0.06535167130000001,0.0010793872,0.073,8.414,32.77998110184,28.2449073781,8.414,843.9241999999999,36.1802,19.3522,297.01419999999996,152.29340000000002,0.16329627354999998,6.55477263139,0.10826253615999999,7.321899999999999,843.9241999999999,0.26247692092,0.28101218659,0.11781999999999997,36.1802,19.3522,2.15475239732,0.9672199999999996,297.01419999999996,1.1048447136400001,152.29340000000002
1847,NC,Sampson County,9.6,63431.0,0.150368117,0.849631883,0.002695843,0.013179676,0.001592281,27645.90557,31666.60413,29316.49517,0.002634674,0.454566403,0.53913511,0.006298487,0.2489,0.7,0.11,0.12,0.6,2.096766565244124,53.21,26.72,0.34,1.78,16.46,2.01,0.1277575463898743,0.08106873129928788,0.0374266243213,8.00108750557,0.1277575463898743,0.0013528527042951232,23488.842806679288,24908.228994247504,0.38621410892942687,0.09345950713000001,0.28887484022000004,13.984940794180002,1.7077600848299999,0.0032804213564,0.00158156112,0.35216094272,0.0013528527042951232,23488.842806679288,6881.065896373,24908.228994247504,7296.875647813,0.38621410892942687,0.24507270768370934,24.18747830363,0.08106873129928788,0.24507270768370934,0.0593048621,0.0646962132,14.4056901392,0.18330593740000004,0.00075581844,0.16829557264,0.0374266243213,0.0032804213564,6881.065896373,7296.875647813,0.027379,0.084626,4.096894000000001,0.08399999999999999,18.703999999999997,0.09345950713000001,0.0593048621,0.027379,0.00158156112,0.0646962132,0.00075581844,0.08399999999999999,6.3852,8.00108750557,24.18747830363,6.3852,1421.7712,18.0914,94.7138,875.8366000000001,106.95209999999999,0.35216094272,14.4056901392,0.16829557264,18.703999999999997,1421.7712,0.28887484022000004,0.18330593740000004,0.084626,18.0914,94.7138,13.984940794180002,4.096894000000001,875.8366000000001,1.7077600848299999,106.95209999999999
1848,NC,Scotland County,17.5,36157.0,0.51608264,0.48391736,0.002931659,0.013690295,0.003152916,26824.26128,30483.43513,28698.7769,0.003872003,0.573327706,0.422381656,0.004290638,0.2647,0.89,0.16,0.15,0.3,1.9083441657217135,45.92,38.4,0.76,10.68,2.09,2.18,0.24974134869063042,0.21798384011605185,0.136607074808,23.698514828800004,0.24974134869063042,0.00152575078702176,12980.725702567821,13887.836352676984,0.2774432299023762,0.07742677760000001,0.3677771936,1.0113872823999999,1.0549398448,0.0036238210865,0.00205354425,0.525707328,0.00152575078702176,12980.725702567821,7100.381960815999,13887.836352676984,7596.56624543,0.2774432299023762,0.24216310589096116,26.327208259520003,0.21798384011605185,0.24216310589096116,0.06758106496,0.0633572484,16.2194555904,0.32101005856,0.0006435957,0.1647604992,0.136607074808,0.0036238210865,7100.381960815999,7596.56624543,0.042352,0.201172,0.5532229999999999,0.1335,34.176,0.07742677760000001,0.06758106496,0.042352,0.00205354425,0.0633572484,0.0006435957,0.1335,6.888,23.698514828800004,26.327208259520003,6.888,1763.328,34.8992,490.42560000000003,95.97279999999999,100.10560000000001,0.525707328,16.2194555904,0.1647604992,34.176,1763.328,0.3677771936,0.32101005856,0.201172,34.8992,490.42560000000003,1.0113872823999999,0.5532229999999999,95.97279999999999,1.0549398448,100.10560000000001
1849,NC,Stanly County,13.1,60585.0,0.322868697,0.677131303,0.002871998,0.0178427,0.001865148,26894.13236,28801.16511,27706.27407,0.001336965,0.311443205,0.678067775,0.01048902,0.2548,0.77,0.14,0.06,0.7,1.4525047453990263,82.33,10.88,1.83,0.29,3.58,1.16,0.2186245014975222,0.21892685899193917,0.0822669439956,26.58177982401,0.2186245014975222,0.001262950095527844,18210.858887981267,18760.785462294214,0.21088794321214613,0.09479838242000001,1.23915028449,2.42413006474,0.78547231148,0.0045463199600000006,0.001070562,0.194128576,0.001262950095527844,18210.858887981267,6852.624925328,18760.785462294214,7059.558633036,0.21088794321214613,0.2111796010532189,25.64111906765,0.21892685899193917,0.2111796010532189,0.09492948850000002,0.0406840665,7.3773773920000005,1.24086402825,0.0006293412,0.1141205376,0.0822669439956,0.0045463199600000006,6852.624925328,7059.558633036,0.03567200000000001,0.4662840000000001,0.9121840000000001,0.0462,8.377600000000001,0.09479838242000001,0.09492948850000002,0.03567200000000001,0.001070562,0.0406840665,0.0006293412,0.0462,4.9398,26.58177982401,25.64111906765,4.9398,895.7504,150.6639,23.8757,294.7414,95.5028,0.194128576,7.3773773920000005,0.1141205376,8.377600000000001,895.7504,1.23915028449,1.24086402825,0.4662840000000001,150.6639,23.8757,2.42413006474,0.9121840000000001,294.7414,0.78547231148,95.5028
1850,NC,Stokes County,11.3,47401.0,0.243032847,0.756967153,0.003312166,0.01086475,0.001202506,23362.23636,30862.56492,26781.78506,0.001250817,0.316193718,0.666329393,0.017476889,0.2954,0.79,0.11,0.09,0.2,1.3501824856015694,91.66,4.0,0.26,0.29,2.65,1.24,0.18396788227907457,0.1619399294205719,0.07179190300379999,22.27639075602,0.18396788227907457,0.000910257543285418,17684.44554514228,20272.931589126132,0.23934825851094485,0.08326638683,0.19681145978,2.00596295545,0.9386392697199999,0.0032094471499999997,0.0009778274999999999,0.043459,0.000910257543285418,17684.44554514228,6901.204620744,20272.931589126132,7911.3393067239995,0.23934825851094485,0.2106891681853532,28.98231619188,0.1619399294205719,0.2106891681853532,0.07329623323000001,0.059969645370000005,2.665317572,0.17324564218000002,0.0015729200099999997,0.069907556,0.07179190300379999,0.0032094471499999997,6901.204620744,7911.3393067239995,0.032494,0.076804,0.78281,0.0711,3.16,0.08326638683,0.07329623323000001,0.032494,0.0009778274999999999,0.059969645370000005,0.0015729200099999997,0.0711,8.2494,22.27639075602,28.98231619188,8.2494,366.64,23.8316,26.5814,242.89899999999997,113.6584,0.043459,2.665317572,0.069907556,3.16,366.64,0.19681145978,0.17324564218000002,0.076804,23.8316,26.5814,2.00596295545,0.78281,242.89899999999997,0.9386392697199999,113.6584
1851,NC,Surry County,11.9,73673.0,0.311946032,0.688053968,0.000529366,0.018324216,0.001954583,26215.17528,36492.42259,31503.93671,0.001725734,0.354784081,0.634377646,0.010838273,0.2736,0.79,0.13,0.09,0.4,1.316628887109253,84.99,3.59,0.46,0.23,9.71,1.36,0.21463570511945496,0.19789158945920066,0.0853484343552,26.512293259679996,0.21463570511945496,0.001344858588935344,18037.45537321951,21676.408660936366,0.24411059471528337,0.08944701584,0.31650482528,6.68100402928,0.93575339648,0.005013505497600001,0.00164917944,0.06578393544,0.001344858588935344,18037.45537321951,7172.471956608,21676.408660936366,8619.477083856002,0.24411059471528337,0.22506709014305332,30.153099044189997,0.19789158945920066,0.22506709014305332,0.08246909398,0.057093988139999996,2.27741574914,0.29181371716000004,0.00097544457,0.03890940007,0.0853484343552,0.005013505497600001,7172.471956608,8619.477083856002,0.035568,0.12585600000000002,2.6566560000000004,0.0711,2.8361,0.08944701584,0.08246909398,0.035568,0.00164917944,0.057093988139999996,0.00097544457,0.0711,7.649099999999999,26.512293259679996,30.153099044189997,7.649099999999999,305.11409999999995,39.0954,19.5477,825.2529000000001,115.5864,0.06578393544,2.27741574914,0.03890940007,2.8361,305.11409999999995,0.31650482528,0.29181371716000004,0.12585600000000002,39.0954,19.5477,6.68100402928,2.6566560000000004,825.2529000000001,0.93575339648,115.5864
1852,NC,Swain County,14.6,13981.0,0.0,1.0,0.004506115,0.02725127,0.001716615,26373.2072,32338.7931,28845.98892,0.006035334,0.483959986,0.500172473,0.015867541,0.2822,0.7,0.16,0.11,1.5,2.932551319648094,65.57,0.54,0.47,25.66,3.86,4.25,0.0,0.0,0.0,0.0,0.0,0.001716615,26373.2072,28845.98892,0.483959986,0.16,0.47,3.86,4.25,0.007690308394000001,0.0029976397,0.014715685800000001,0.001716615,26373.2072,7442.51907184,28845.98892,8140.338073224,0.483959986,0.2420634630306654,31.733256282019997,0.0,0.2420634630306654,0.08002759568000001,0.05501897203,0.27009313542,0.23508106230999998,0.0017454295099999999,0.00856847214,0.0,0.007690308394000001,7442.51907184,8140.338073224,0.045152000000000005,0.132634,1.089292,0.077,0.378,0.16,0.08002759568000001,0.045152000000000005,0.0029976397,0.05501897203,0.0017454295099999999,0.077,7.212699999999999,0.0,31.733256282019997,7.212699999999999,35.4078,30.817899999999995,1682.5261999999998,253.10019999999997,278.67249999999996,0.014715685800000001,0.27009313542,0.00856847214,0.378,35.4078,0.47,0.23508106230999998,0.132634,30.817899999999995,1682.5261999999998,3.86,1.089292,253.10019999999997,4.25,278.67249999999996
