,state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,rural_population_prc_urban_population_prc,per_capita_large_num_urban_population_prc,avg_ann_pay_per_emp_sme_urban_population_prc,avg_ann_pay_per_emp_large_urban_population_prc,avg_ann_pay_per_emp_total_urban_population_prc,2008_dem_%_vote_urban_population_prc,popul_college_grad_prc_urban_population_prc,popul_single_paren_prc_urban_population_prc,AsianNonHispanicPct2010_urban_population_prc,HispanicPct2010_urban_population_prc,MultipleRacePct2010_urban_population_prc,urban_population_prc_rural_population_prc,smoke_percent_2010_rural_population_prc,WhiteNonHispanicPct2010_rural_population_prc,popul_hs_grad_prc_per_capita_sme_num,popul_college_grad_prc_per_capita_sme_num,liquor_stores_per10k_per_capita_sme_num,WhiteNonHispanicPct2010_per_capita_sme_num,urban_population_prc_per_capita_large_num,urban_population_prc_avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large_avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_sme,popul_college_grad_prc_avg_ann_pay_per_emp_sme,AsianNonHispanicPct2010_avg_ann_pay_per_emp_sme,urban_population_prc_avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_sme_avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_large,popul_college_grad_prc_avg_ann_pay_per_emp_large,AsianNonHispanicPct2010_avg_ann_pay_per_emp_large,urban_population_prc_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_sme_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_large_avg_ann_pay_per_emp_total,popul_college_grad_prc_avg_ann_pay_per_emp_total,AsianNonHispanicPct2010_avg_ann_pay_per_emp_total,urban_population_prc_2008_dem_%_vote,2008_rep_%_vote_2008_dem_%_vote,popul_college_grad_prc_2008_dem_%_vote,popul_single_paren_prc_2008_dem_%_vote,BlackNonHispanicPct2010_2008_dem_%_vote,AsianNonHispanicPct2010_2008_dem_%_vote,2008_dem_%_vote_2008_rep_%_vote,WhiteNonHispanicPct2010_2008_rep_%_vote,popul_hs_grad_prc_2008_other_%_vote,WhiteNonHispanicPct2010_2008_other_%_vote,rural_population_prc_smoke_percent_2010,popul_college_grad_prc_smoke_percent_2010,per_capita_sme_num_popul_hs_grad_prc,2008_other_%_vote_popul_hs_grad_prc,popul_single_paren_prc_popul_hs_grad_prc,WhiteNonHispanicPct2010_popul_hs_grad_prc,urban_population_prc_popul_college_grad_prc,per_capita_sme_num_popul_college_grad_prc,avg_ann_pay_per_emp_sme_popul_college_grad_prc,avg_ann_pay_per_emp_large_popul_college_grad_prc,avg_ann_pay_per_emp_total_popul_college_grad_prc,2008_dem_%_vote_popul_college_grad_prc,smoke_percent_2010_popul_college_grad_prc,AsianNonHispanicPct2010_popul_college_grad_prc,MultipleRacePct2010_popul_college_grad_prc,urban_population_prc_popul_single_paren_prc,2008_dem_%_vote_popul_single_paren_prc,popul_hs_grad_prc_popul_single_paren_prc,WhiteNonHispanicPct2010_popul_single_paren_prc,BlackNonHispanicPct2010_popul_single_paren_prc,per_capita_sme_num_liquor_stores_per10k,rural_population_prc_WhiteNonHispanicPct2010,per_capita_sme_num_WhiteNonHispanicPct2010,2008_rep_%_vote_WhiteNonHispanicPct2010,2008_other_%_vote_WhiteNonHispanicPct2010,popul_hs_grad_prc_WhiteNonHispanicPct2010,popul_single_paren_prc_WhiteNonHispanicPct2010,BlackNonHispanicPct2010_WhiteNonHispanicPct2010,HispanicPct2010_WhiteNonHispanicPct2010,2008_dem_%_vote_BlackNonHispanicPct2010,popul_single_paren_prc_BlackNonHispanicPct2010,WhiteNonHispanicPct2010_BlackNonHispanicPct2010,urban_population_prc_AsianNonHispanicPct2010,avg_ann_pay_per_emp_sme_AsianNonHispanicPct2010,avg_ann_pay_per_emp_large_AsianNonHispanicPct2010,avg_ann_pay_per_emp_total_AsianNonHispanicPct2010,2008_dem_%_vote_AsianNonHispanicPct2010,popul_college_grad_prc_AsianNonHispanicPct2010,MultipleRacePct2010_AsianNonHispanicPct2010,MultipleRacePct2010_NativeAmericanNonHispanicPct2010,urban_population_prc_HispanicPct2010,WhiteNonHispanicPct2010_HispanicPct2010,MultipleRacePct2010_HispanicPct2010,urban_population_prc_MultipleRacePct2010,popul_college_grad_prc_MultipleRacePct2010,AsianNonHispanicPct2010_MultipleRacePct2010,NativeAmericanNonHispanicPct2010_MultipleRacePct2010,HispanicPct2010_MultipleRacePct2010
1718,OH,Lake County,8.0,230041.0,0.934707291,0.065292709,0.000382541,0.02128751,0.001730126,34322.81444,45715.5566,39020.23456,0.001369321,0.495776157,0.487427371,0.016796473,23.52,88.0,24.0,8.0,0.7,0.8520220308553693,90.85,3.11,1.12,0.1,3.4,1.53,0.06102957115144133,0.0016171613865486661,32081.784904708085,42730.664066143174,36472.49773976218,0.4634055886518607,22.432974984,7.477658328,1.0468721659200002,3.1780047894,1.4301021552300002,0.06102957115144133,1.53568451568,5.93184261265,1.87330088,0.51090024,0.014901256999999998,1.9339702834999999,0.0016171613865486661,32081.784904708085,1569086566.2031176,1339284270.208155,823747.54656,38441.55217280001,42730.664066143174,1569086566.2031176,1783831741.572956,1097173.3584,51201.42339200001,36472.49773976218,1339284270.208155,1783831741.572956,936485.6294399999,43702.6627072,0.4634055886518607,0.24165486881099324,11.898627768,3.966209256,1.54186384827,0.5552692958400001,0.24165486881099324,44.28277665535,1.4780896239999999,1.5259595720499999,1.53568451568,564.48,1.87330088,1.4780896239999999,704.0,7994.799999999999,22.432974984,0.51090024,823747.54656,1097173.3584,936485.6294399999,11.898627768,564.48,26.880000000000003,36.72,7.477658328,3.966209256,704.0,726.8,24.88,0.014901256999999998,5.93184261265,1.9339702834999999,44.28277665535,1.5259595720499999,7994.799999999999,726.8,282.5435,308.89,1.54186384827,24.88,282.5435,1.0468721659200002,38441.55217280001,51201.42339200001,43702.6627072,0.5552692958400001,26.880000000000003,1.7136000000000002,0.15300000000000002,3.1780047894,308.89,5.202,1.4301021552300002,36.72,1.7136000000000002,0.15300000000000002,5.202
1719,OH,Licking County,9.6,166492.0,0.644721668,0.355278332,0.000294308,0.013742402,0.001687769,28538.4055,37335.77725,33157.30629,0.001501574,0.411944144,0.569813935,0.018241921,24.95,81.0,22.0,9.0,0.5,1.0931456166062037,92.38,3.39,0.74,0.26,1.39,1.9,0.22905563881129776,0.001088141244878692,18399.328396020373,24071.18458469645,21377.23381767569,0.2655893156425122,14.183876695999999,5.802495012,0.47709403431999997,0.8961631185199999,1.2249711691999998,0.22905563881129776,8.8641943834,32.820612310159994,1.1131345620000002,0.30233284400000004,0.006871201,1.26952309676,0.001088141244878692,18399.328396020373,1065503550.8181748,946256652.1917206,627844.921,21118.42007,24071.18458469645,1065503550.8181748,1237953801.853464,821387.0995,27628.475165,21377.23381767569,946256652.1917206,1237953801.853464,729460.73838,24536.4066546,0.2655893156425122,0.23473151369284664,9.062771168000001,3.707497296,1.3964906481600001,0.30483866656,0.23473151369284664,52.639411315299995,1.4775956010000002,1.68518866198,8.8641943834,548.9,1.1131345620000002,1.4775956010000002,729.0,7482.78,14.183876695999999,0.30233284400000004,627844.921,821387.0995,729460.73838,9.062771168000001,548.9,16.28,41.8,5.802495012,3.707497296,729.0,831.42,30.51,0.006871201,32.820612310159994,1.26952309676,52.639411315299995,1.68518866198,7482.78,831.42,313.1682,128.4082,1.3964906481600001,30.51,313.1682,0.47709403431999997,21118.42007,27628.475165,24536.4066546,0.30483866656,16.28,1.406,0.494,0.8961631185199999,128.4082,2.6409999999999996,1.2249711691999998,41.8,1.406,0.494,2.6409999999999996
1720,OH,Logan County,11.8,45858.0,0.43085176,0.56914824,0.014741157,0.015264512,0.002202451,26919.75578,0.0,38170.35428,0.001666667,0.357203943,0.623306477,0.01948958,26.96,87.0,13.0,11.0,1.1,1.5700641109511972,94.61,1.59,0.52,0.22,1.18,1.91,0.24521852090490237,0.0009489298896637598,11598.424156583173,0.0,16445.76432136153,0.1539019475204897,5.601072879999999,4.7393693599999995,0.2240429152,0.5084050767999999,0.8229268616,0.24521852090490237,15.3442365504,53.847114986399994,1.328012544,0.198438656,0.0167909632,1.44417548032,0.0009489298896637598,11598.424156583173,0.0,1027536615.2536777,349956.82514,13998.2730056,0.0,0.0,0.0,0.0,0.0,16445.76432136153,1027536615.2536777,0.0,496214.60563999997,19848.5842256,0.1539019475204897,0.2226475312818388,4.643651259,3.9292433730000003,0.56795426937,0.18574605036000003,0.2226475312818388,58.971025788969996,1.69559346,1.8439091638,15.3442365504,350.48,1.328012544,1.69559346,957.0,8231.07,5.601072879999999,0.198438656,349956.82514,0.0,496214.60563999997,4.643651259,350.48,6.76,24.83,4.7393693599999995,3.9292433730000003,957.0,1040.71,17.490000000000002,0.0167909632,53.847114986399994,1.44417548032,58.971025788969996,1.8439091638,8231.07,1040.71,150.4299,111.6398,0.56795426937,17.490000000000002,150.4299,0.2240429152,13998.2730056,0.0,19848.5842256,0.18574605036000003,6.76,0.9932,0.42019999999999996,0.5084050767999999,111.6398,2.2537999999999996,0.8229268616,24.83,0.9932,0.42019999999999996,2.2537999999999996
1721,OH,Marion County,11.0,66501.0,0.697493271,0.302506729,0.001533812,0.013323108,0.00279695,27616.27087,36215.28508,32710.74697,0.001749147,0.443533101,0.532584347,0.023882552,30.78,75.0,11.0,10.0,0.8,0.496233139351288,89.82,5.65,0.49,0.15,2.26,1.7,0.21099640790972055,0.00195085380432345,19262.163101938317,25259.917650646697,22815.52590095864,0.3093613534132634,7.672425981,6.97493271,0.34177170279,1.57633479246,1.1857385607,0.21099640790972055,9.311157118619999,27.171154398779997,0.9992331,0.146554188,0.0106584864,1.1966815605599999,0.00195085380432345,19262.163101938317,1000131122.4035497,903348848.6835518,303778.97957,13531.9727263,25259.917650646697,1000131122.4035497,1184629026.6982963,398368.13588,17745.4896892,22815.52590095864,903348848.6835518,1184629026.6982963,359818.21667,16028.2660153,0.3093613534132634,0.23621878696897006,4.8788641109999995,4.43533101,2.50596202065,0.21733121948999998,0.23621878696897006,47.83672604754,1.7911914000000002,2.14513082064,9.311157118619999,338.58000000000004,0.9992331,1.7911914000000002,750.0,6736.499999999999,7.672425981,0.146554188,303778.97957,398368.13588,359818.21667,4.8788641109999995,338.58000000000004,5.39,18.7,6.97493271,4.43533101,750.0,898.1999999999999,56.5,0.0106584864,27.171154398779997,1.1966815605599999,47.83672604754,2.14513082064,6736.499999999999,898.1999999999999,507.483,202.99319999999997,2.50596202065,56.5,507.483,0.34177170279,13531.9727263,17745.4896892,16028.2660153,0.21733121948999998,5.39,0.833,0.255,1.57633479246,202.99319999999997,3.8419999999999996,1.1857385607,18.7,0.833,0.255,3.8419999999999996
1722,OH,Medina County,7.5,172332.0,0.702057656,0.297942344,9.86e-05,0.01909686,0.001578349,33625.21122,37691.18987,35252.75638,0.001021284,0.452443865,0.532763596,0.01479254,20.88,96.0,28.0,8.0,0.6,0.4932339902049532,95.05,1.15,0.95,0.13,1.59,1.21,0.2091727036517857,0.001108091999289944,23606.8369716181,26461.388411983145,24749.467511681847,0.3176416793334805,19.657614368,5.616461248,0.6669547732,1.1162716730400002,0.84948976376,0.2091727036517857,6.22103614272,28.319419797200002,1.83329856,0.53471208,0.011458115999999999,1.815156543,0.001108091999289944,23606.8369716181,1267374220.5118742,1185381379.3647025,941505.9141599999,31943.950658999995,26461.388411983145,1267374220.5118742,1328718334.1594338,1055353.31636,35806.6303765,24749.467511681847,1185381379.3647025,1328718334.1594338,987077.1786399999,33490.118560999996,0.3176416793334805,0.24104562050553854,12.66842822,3.61955092,0.52031044475,0.42982167174999997,0.24104562050553854,50.6391797998,1.42008384,1.406030927,6.22103614272,584.64,1.83329856,1.42008384,768.0,9124.8,19.657614368,0.53471208,941505.9141599999,1055353.31636,987077.1786399999,12.66842822,584.64,26.599999999999998,33.879999999999995,5.616461248,3.61955092,768.0,760.4,9.2,0.011458115999999999,28.319419797200002,1.815156543,50.6391797998,1.406030927,9124.8,760.4,109.30749999999999,151.1295,0.52031044475,9.2,109.30749999999999,0.6669547732,31943.950658999995,35806.6303765,33490.118560999996,0.42982167174999997,26.599999999999998,1.1495,0.1573,1.1162716730400002,151.1295,1.9239,0.84948976376,33.879999999999995,1.1495,0.1573,1.9239
1723,OH,Meigs County,14.7,23770.0,0.187042491,0.812957509,0.001514514,0.010938157,0.001051746,24587.92271,34803.81471,26126.3849,0.00108414,0.395402743,0.580934904,0.023662353,29.69,70.0,9.0,7.0,0.9,0.6310475389145982,97.13,0.85,0.21,0.21,0.48,1.17,0.15205759756051493,0.00019672119173928603,4598.986312193871,6509.792199660843,4886.744112520786,0.07395711399895281,1.683382419,1.3092974370000001,0.03927892311,0.08978039568,0.21883971447,0.15205759756051493,24.13670844221,78.96256284917,0.76567099,0.09844341300000001,0.0098443413,1.06242318941,0.00019672119173928603,4598.986312193871,855753506.102641,642393532.6129111,221291.30439,5163.4637691,6509.792199660843,855753506.102641,909297859.1017419,313234.33239,7308.801089099999,4886.744112520786,642393532.6129111,909297859.1017419,235137.4641,5486.540829,0.07395711399895281,0.22970325454604168,3.558624687,2.767819201,0.33609233155,0.08303457603,0.22970325454604168,56.42620722552,1.65636471,2.29832434689,24.13670844221,267.21000000000004,0.76567099,1.65636471,490.0,6799.099999999999,1.683382419,0.09844341300000001,221291.30439,313234.33239,235137.4641,3.558624687,267.21000000000004,1.89,10.53,1.3092974370000001,2.767819201,490.0,679.91,5.95,0.0098443413,78.96256284917,1.06242318941,56.42620722552,2.29832434689,6799.099999999999,679.91,82.56049999999999,46.6224,0.33609233155,5.95,82.56049999999999,0.03927892311,5163.4637691,7308.801089099999,5486.540829,0.08303457603,1.89,0.24569999999999997,0.24569999999999997,0.08978039568,46.6224,0.5616,0.21883971447,10.53,0.24569999999999997,0.24569999999999997,0.5616
1724,OH,Mercer County,8.5,40814.0,0.386411525,0.613588475,0.00088205,0.020140148,0.001617092,33417.80034,28881.71334,32395.97714,0.000990591,0.275163368,0.7098867,0.014949932,22.79,90.0,12.0,10.0,0.2,1.1760670358210417,96.67,0.22,0.44,0.2,1.5,0.91,0.23709765834717436,0.0006248629857853,12913.023191524919,11160.226896322241,12518.178930532538,0.1063262966530162,4.6369383,3.86411525,0.170021071,0.5796172875,0.35163448775,0.23709765834717436,13.98368134525,59.31559787825,1.81261332,0.24168177600000001,0.0040280296,1.94694810716,0.0006248629857853,12913.023191524919,965163329.8732345,1082602295.8837242,401013.60408,14703.8321496,11160.226896322241,965163329.8732345,935651325.126673,346580.56007999997,12707.9538696,12518.178930532538,1082602295.8837242,935651325.126673,388751.72568,14254.2299416,0.1063262966530162,0.1953348152704056,3.301960416,2.7516336800000003,0.060535940960000006,0.12107188192000001,0.1953348152704056,68.624747289,1.34549388,1.44520992644,13.98368134525,273.48,1.81261332,1.34549388,900.0,8700.3,4.6369383,0.24168177600000001,401013.60408,346580.56007999997,388751.72568,3.301960416,273.48,5.28,10.92,3.86411525,2.7516336800000003,900.0,966.7,2.2,0.0040280296,59.31559787825,1.94694810716,68.624747289,1.44520992644,8700.3,966.7,21.267400000000002,145.005,0.060535940960000006,2.2,21.267400000000002,0.170021071,14703.8321496,12707.9538696,14254.2299416,0.12107188192000001,5.28,0.40040000000000003,0.18200000000000002,0.5796172875,145.005,1.365,0.35163448775,10.92,0.40040000000000003,0.18200000000000002,1.365
1725,OH,Miami County,11.1,102506.0,0.692018028,0.307981972,9.76e-05,0.016808772,0.001912083,32298.32101,36383.62235,34224.61464,0.002546192,0.347908421,0.632813831,0.019277747,23.28,87.0,20.0,8.0,1.8,0.8292197529900689,93.56,2.01,1.18,0.17,1.31,1.77,0.2131290769229912,0.001323195907032324,22351.020413051167,25178.122590143725,23684.05033223273,0.2407588994250138,13.84036056,5.536144224,0.8165812730399999,0.90654361668,1.22487190956,0.2131290769229912,7.16982030816,28.81479330032,1.4623631639999999,0.33617544,0.0302557896,1.57262870832,0.001323195907032324,22351.020413051167,1175129914.1669104,1105397590.0862656,645966.4202,38112.0187918,25178.122590143725,1175129914.1669104,1245215454.1360412,727672.4469999999,42932.674372999994,23684.05033223273,1105397590.0862656,1245215454.1360412,684492.2927999999,40385.0452752,0.2407588994250138,0.22016126073017087,6.958168420000001,2.783267368,0.6992959262099999,0.41053193678,0.22016126073017087,59.20606202836,1.677163989,1.8036260093200003,7.16982030816,465.6,1.4623631639999999,1.677163989,696.0,8139.72,13.84036056,0.33617544,645966.4202,727672.4469999999,684492.2927999999,6.958168420000001,465.6,23.599999999999998,35.4,5.536144224,2.783267368,696.0,748.48,16.08,0.0302557896,28.81479330032,1.57262870832,59.20606202836,1.8036260093200003,8139.72,748.48,188.0556,122.56360000000001,0.6992959262099999,16.08,188.0556,0.8165812730399999,38112.0187918,42932.674372999994,40385.0452752,0.41053193678,23.599999999999998,2.0886,0.3009,0.90654361668,122.56360000000001,2.3187,1.22487190956,35.4,2.0886,0.3009,2.3187
1726,OH,Monroe County,12.3,14642.0,0.023494058,0.976505942,0.15967764,0.01584483,0.001297637,20651.43369,0.0,42204.21394,0.0,0.530650243,0.439129189,0.030220567,25.44,97.0,10.0,7.0,0.7,1.365933615626281,97.84,0.41,0.11,0.11,0.4,1.17,0.022942087238692635,3.0486758940946e-05,485.1859808960141,0.0,991.5482501507686,0.012467127586756095,0.23494058,0.164458406,0.00258434638,0.009397623200000002,0.02748804786,0.022942087238692635,24.84231116448,95.54134136528,1.53694851,0.15844830000000001,0.011091380999999999,1.5502581672000002,3.0486758940946e-05,485.1859808960141,0.0,871577525.6204838,206514.33690000002,2271.6577059,0.0,0.0,0.0,0.0,0.0,991.5482501507686,871577525.6204838,0.0,422042.1394,4642.4635334,0.012467127586756095,0.23302401085124289,5.30650243,3.7145517009999995,0.21756659962999997,0.05837152673,0.23302401085124289,42.96439985176,2.931394999,2.9567802752800003,24.84231116448,254.4,1.53694851,2.931394999,679.0,9490.48,0.23494058,0.15844830000000001,206514.33690000002,0.0,422042.1394,5.30650243,254.4,1.1,11.7,0.164458406,3.7145517009999995,679.0,684.88,2.8699999999999997,0.011091380999999999,95.54134136528,1.5502581672000002,42.96439985176,2.9567802752800003,9490.48,684.88,40.114399999999996,39.136,0.21756659962999997,2.8699999999999997,40.114399999999996,0.00258434638,2271.6577059,0.0,4642.4635334,0.05837152673,1.1,0.12869999999999998,0.12869999999999998,0.009397623200000002,39.136,0.46799999999999997,0.02748804786,11.7,0.12869999999999998,0.12869999999999998,0.46799999999999997
1727,OH,Montgomery County,11.4,535153.0,0.956687153,0.043312847,1.68e-05,0.015586197,0.001517323,37703.39263,44083.78033,41073.4001,0.001483688,0.524205507,0.462024839,0.013769654,25.01,73.0,24.0,11.0,1.2,0.8259320231784181,72.67,20.76,1.72,0.2,2.28,2.4,0.04143684428475459,0.0014516034210514189,36070.35135363588,42174.3862973851,39294.39420569891,0.5015006740787515,22.960491672,10.523558683,1.64550190316,2.18124670884,2.2960491671999996,0.04143684428475459,1.0832543034700002,3.14754459149,1.137792381,0.374068728,0.0187034364,1.13264893599,0.0014516034210514189,36070.35135363588,1662108078.396661,1548606530.6193814,904881.42312,64849.835323600004,42174.3862973851,1662108078.396661,1810670747.4146001,1058010.72792,75824.1021676,39294.39420569891,1548606530.6193814,1810670747.4146001,985761.6024,70646.24817199999,0.5015006740787515,0.2421959649745884,12.580932168,5.766260577000001,10.882506325320001,0.90163347204,0.2421959649745884,33.575345050130004,1.005184742,1.00064075618,1.0832543034700002,600.24,1.137792381,1.005184742,803.0,5304.91,22.960491672,0.374068728,904881.42312,1058010.72792,985761.6024,12.580932168,600.24,41.28,57.599999999999994,10.523558683,5.766260577000001,803.0,799.37,228.36,0.0187034364,3.14754459149,1.13264893599,33.575345050130004,1.00064075618,5304.91,799.37,1508.6292,165.6876,10.882506325320001,228.36,1508.6292,1.64550190316,64849.835323600004,75824.1021676,70646.24817199999,0.90163347204,41.28,4.128,0.48,2.18124670884,165.6876,5.4719999999999995,2.2960491671999996,57.599999999999994,4.128,0.48,5.4719999999999995
1728,OH,Morrow County,11.5,34827.0,0.111608809,0.888391191,0.003876303,0.00950412,0.000832687,25249.07825,0.0,27299.12664,0.002703075,0.371147029,0.604878928,0.023974043,27.4,78.0,14.0,6.0,1.2,1.3782410198983548,96.97,0.34,0.24,0.11,1.09,1.3,0.09915228275360152,9.2935204339783e-05,2818.0195518303044,0.0,3046.8230110305717,0.041423277870578465,1.562523326,0.669652854,0.02678611416,0.12165360181000001,0.1450914517,0.09915228275360152,24.3419186334,86.14729379127,0.7413213599999999,0.13305767999999998,0.011404943999999998,0.9216145163999999,9.2935204339783e-05,2818.0195518303044,0.0,689277784.6900195,353487.0955,6059.77878,0.0,0.0,0.0,0.0,0.0,3046.8230110305717,689277784.6900195,0.0,382187.77296,6551.790393599999,0.041423277870578465,0.22449901703190492,5.196058406000001,2.226882174,0.12618998986000002,0.08907528696,0.22449901703190492,58.65510964816,1.8699753540000001,2.32476294971,24.3419186334,383.59999999999997,0.7413213599999999,1.8699753540000001,468.0,7563.66,1.562523326,0.13305767999999998,353487.0955,0.0,382187.77296,5.196058406000001,383.59999999999997,3.36,18.2,0.669652854,2.226882174,468.0,581.8199999999999,2.04,0.011404943999999998,86.14729379127,0.9216145163999999,58.65510964816,2.32476294971,7563.66,581.8199999999999,32.9698,105.69730000000001,0.12618998986000002,2.04,32.9698,0.02678611416,6059.77878,0.0,6551.790393599999,0.08907528696,3.36,0.312,0.14300000000000002,0.12165360181000001,105.69730000000001,1.4170000000000003,0.1450914517,18.2,0.312,0.14300000000000002,1.4170000000000003
1729,OH,Muskingum County,12.6,86074.0,0.529672143,0.470327857,3.49e-05,0.015579618,0.002462997,35018.81857,34244.09194,34580.43598,0.001661361,0.453789255,0.525939955,0.020270789,26.97,83.0,13.0,11.0,0.8,1.3360596695866347,92.48,3.73,0.33,0.2,0.76,2.45,0.24911956392978754,0.0013045808991925712,18548.492677300095,18138.141562948826,18316.293631400906,0.24035952716622347,6.885737859,5.826393573,0.17479180719,0.40255082868,1.29769675035,0.24911956392978754,12.68474230329,43.49592021536,1.293108294,0.202535034,0.012463694400000001,1.44080307264,0.0013045808991925712,18548.492677300095,1199187642.7412593,1210966013.6551204,455244.64141000004,11556.210128100001,18138.141562948826,1199187642.7412593,1184175629.024404,445173.19522,11300.5503402,18316.293631400906,1210966013.6551204,1184175629.024404,449545.66774,11411.543873400002,0.24035952716622347,0.23866590035418353,5.899260315,4.991681805,1.69263392115,0.14975045415000002,0.23866590035418353,48.638927038400006,1.682475487,1.8746425667200002,12.68474230329,350.61,1.293108294,1.682475487,913.0,7675.84,6.885737859,0.202535034,455244.64141000004,445173.19522,449545.66774,5.899260315,350.61,4.29,31.85,5.826393573,4.991681805,913.0,1017.2800000000001,41.03,0.012463694400000001,43.49592021536,1.44080307264,48.638927038400006,1.8746425667200002,7675.84,1017.2800000000001,344.9504,70.2848,1.69263392115,41.03,344.9504,0.17479180719,11556.210128100001,11300.5503402,11411.543873400002,0.14975045415000002,4.29,0.8085000000000001,0.49000000000000005,0.40255082868,70.2848,1.862,1.29769675035,31.85,0.8085000000000001,0.49000000000000005,1.862
1730,OH,Noble County,16.0,14645.0,0.374735405,0.625264595,0.001707067,0.013383407,0.000682827,22480.88779,0.0,24134.58356,0.001277569,0.400842515,0.558976021,0.040181465,29.73,93.0,9.0,7.0,0.7,1.0242403550699897,95.84,2.51,0.14,0.29,0.36,0.79,0.23430878123948598,0.000255879452389935,8424.384590745205,0.0,9044.082944862943,0.1502098821997436,3.372618645,2.623147835,0.05246295670000001,0.1349047458,0.29604096995,0.23430878123948598,18.589116409349998,59.9253587848,1.244656851,0.120450663,0.009368384899999999,1.2826657268800001,0.000255879452389935,8424.384590745205,0.0,542566864.8707387,202327.99011,3147.3242906000005,0.0,0.0,0.0,0.0,0.0,9044.082944862943,542566864.8707387,0.0,217211.25204,3378.8416984,0.1502098821997436,0.22406135408233283,3.607582635,2.805897605,1.0061147126499999,0.05611795210000001,0.22406135408233283,53.572261852640004,3.736876245,3.8509916056,18.589116409349998,267.57,1.244656851,3.736876245,651.0,8913.12,3.372618645,0.120450663,202327.99011,0.0,217211.25204,3.607582635,267.57,1.2600000000000002,7.11,2.623147835,2.805897605,651.0,670.88,17.57,0.009368384899999999,59.9253587848,1.2826657268800001,53.572261852640004,3.8509916056,8913.12,670.88,240.55839999999998,34.5024,1.0061147126499999,17.57,240.55839999999998,0.05246295670000001,3147.3242906000005,0.0,3378.8416984,0.05611795210000001,1.2600000000000002,0.11060000000000002,0.2291,0.1349047458,34.5024,0.2844,0.29604096995,7.11,0.11060000000000002,0.2291,0.2844
1731,OH,Ottawa County,12.4,41428.0,0.505527662,0.494472338,0.000193106,0.021120981,0.001231051,30648.80412,53718.41478,38420.49789,0.002055132,0.522302657,0.46027136,0.017425983,24.29,90.0,20.0,7.0,0.2,1.400019310611181,93.61,0.73,0.28,0.14,4.24,1.34,0.24996944495281376,0.0006223303338327619,15493.818289879568,27156.144630079645,19422.624471207633,0.26403844104959795,10.11055324,3.538693634,0.14154774536,2.1434372868800002,0.67740706708,0.24996944495281376,12.01073309002,46.28755556018,1.9008882900000001,0.42241962,0.0042241962000000004,1.97713503141,0.0006223303338327619,15493.818289879568,1646405172.229133,1177542314.0234833,612976.0824,8581.6651536,27156.144630079645,1646405172.229133,2063888241.7091348,1074368.2956,15041.156138400002,19422.624471207633,1177542314.0234833,2063888241.7091348,768409.9578,10757.739409200001,0.26403844104959795,0.24040095426900354,10.44605314,3.656118599,0.38128093961,0.14624474396,0.24040095426900354,43.0860020096,1.5683384699999998,1.63124626863,12.01073309002,485.79999999999995,1.9008882900000001,1.5683384699999998,630.0,8424.9,10.11055324,0.42241962,612976.0824,1074368.2956,768409.9578,10.44605314,485.79999999999995,5.6000000000000005,26.8,3.538693634,3.656118599,630.0,655.27,5.109999999999999,0.0042241962000000004,46.28755556018,1.97713503141,43.0860020096,1.63124626863,8424.9,655.27,68.3353,396.9064,0.38128093961,5.109999999999999,68.3353,0.14154774536,8581.6651536,15041.156138400002,10757.739409200001,0.14624474396,5.6000000000000005,0.37520000000000003,0.18760000000000002,2.1434372868800002,396.9064,5.6816,0.67740706708,26.8,0.37520000000000003,0.18760000000000002,5.6816
